LivingArea,NumBedrooms,Pool,ClosePrice,DwellingType,num_baths
1368.0,2,Community,103000.0,Mfg/Mobile Housing,2.0
2279.0,3,None,280000.0,Single Family - Detached,2.0
2366.0,3,Community,135000.0,Single Family - Detached,2.0
1566.0,2,Community,235000.0,Single Family - Detached,2.0
3877.0,4,None,357000.0,Single Family - Detached,3.5
2014.0,3,None,165000.0,Single Family - Detached,2.0
864.0,2,None,50000.0,Mfg/Mobile Housing,1.0
1689.0,3,None,99750.0,Single Family - Detached,2.0
1320.0,3,None,131900.0,Single Family - Detached,2.0
1514.0,3,None,130000.0,Single Family - Detached,2.0
1897.0,4,Private,187000.0,Single Family - Detached,2.0
1476.0,3,None,140000.0,Single Family - Detached,2.0
2168.0,5,Both Private & Community,250500.0,Single Family - Detached,3.0
1600.0,3,None,265000.0,Single Family - Detached,2.0
1611.0,4,None,140000.0,Single Family - Detached,2.5
4424.0,7,Private,475000.0,Single Family - Detached,4.5
1726.0,3,None,166000.0,Single Family - Detached,2.5
1408.0,2,Community,139900.0,Patio Home,2.0
1651.0,2,Community,251000.0,Townhouse,2.0
3095.0,3,Private,760000.0,Single Family - Detached,3.5
2325.0,4,Private,206000.0,Single Family - Detached,2.0
3071.0,4,None,280000.0,Single Family - Detached,3.0
1299.0,3,Private,137500.0,Single Family - Detached,2.0
3072.0,3,Community,355000.0,Single Family - Detached,3.5
1296.0,3,None,305000.0,Mfg/Mobile Housing,2.0
1564.0,3,None,102000.0,Single Family - Detached,2.0
1467.0,2,Community,255000.0,Patio Home,2.0
1407.0,2,Community,170000.0,Townhouse,2.0
1850.0,3,Private,245000.0,Single Family - Detached,2.0
3138.0,4,Both Private & Community,675000.0,Single Family - Detached,2.5
2024.0,3,Community,216000.0,Single Family - Detached,2.5
1971.0,4,Private,374900.0,Single Family - Detached,2.0
1564.0,3,Community,174900.0,Single Family - Detached,2.5
3562.0,4,Private,540000.0,Single Family - Detached,3.0
1520.0,4,None,120000.0,Single Family - Detached,2.0
1450.0,3,Community,53000.0,Townhouse,2.5
1180.0,3,None,138000.0,Single Family - Detached,2.0
940.0,2,Community,72000.0,Townhouse,2.0
2003.0,3,Private,252000.0,Single Family - Detached,2.0
2192.0,3,Private,257500.0,Single Family - Detached,2.0
1566.0,2,Community,110000.0,Gemini/Twin Home,2.0
1710.0,4,Private,144000.0,Single Family - Detached,2.0
1638.0,2,Community,155000.0,Single Family - Detached,2.0
2052.0,4,None,102500.0,Mfg/Mobile Housing,2.0
2424.0,4,None,128000.0,Single Family - Detached,3.0
1871.0,2,None,370000.0,Single Family - Detached,2.5
1784.0,4,None,247000.0,Single Family - Detached,2.5
1335.0,2,Community,230000.0,Apartment Style/Flat,2.0
1295.0,3,None,149900.0,Single Family - Detached,2.0
1053.0,3,None,173000.0,Single Family - Detached,2.0
1545.0,2,Community,191000.0,Single Family - Detached,2.0
1627.0,2,Community,215000.0,Single Family - Detached,2.0
2342.0,4,Both Private & Community,352500.0,Single Family - Detached,3.0
2744.0,5,Private,287000.0,Single Family - Detached,2.5
1325.0,2,Community,105500.0,Townhouse,2.5
2306.0,4,None,367000.0,Single Family - Detached,2.0
2986.0,3,Private,392000.0,Single Family - Detached,2.0
1533.0,2,None,220000.0,Single Family - Detached,2.0
2316.0,4,Private,290000.0,Single Family - Detached,3.0
2035.0,2,Community,225000.0,Single Family - Detached,2.0
2426.0,4,Private,320000.0,Single Family - Detached,2.5
2230.0,4,None,250000.0,Single Family - Detached,3.0
1411.0,2,Community,89900.0,Apartment Style/Flat,2.0
1842.0,3,Private,199900.0,Single Family - Detached,2.0
1160.0,2,Community,119400.0,Single Family - Detached,2.0
1614.0,3,Community,133700.0,Single Family - Detached,2.5
1112.0,2,Community,121900.0,Apartment Style/Flat,2.0
1883.0,4,Community,210000.0,Single Family - Detached,3.0
1125.0,2,Community,95000.0,Gemini/Twin Home,2.0
2242.0,4,Private,280000.0,Single Family - Detached,2.0
2274.0,4,Community,120000.0,Single Family - Detached,2.5
2042.0,3,None,303000.0,Single Family - Detached,2.0
1668.0,3,Private,178000.0,Single Family - Detached,2.0
2118.0,4,Private,275000.0,Single Family - Detached,2.0
2910.0,4,Private,535000.0,Single Family - Detached,3.0
2180.0,3,Private,380000.0,Single Family - Detached,2.0
1846.0,3,Both Private & Community,190000.0,Single Family - Detached,2.0
1254.0,2,Community,73000.0,Townhouse,1.5
1790.0,3,Private,159000.0,Single Family - Detached,2.0
1923.0,2,Both Private & Community,135000.0,Single Family - Detached,2.0
2164.0,4,None,176500.0,Single Family - Detached,2.0
1235.0,2,Community,131900.0,Single Family - Detached,2.0
1660.0,3,Private,270000.0,Single Family - Detached,2.0
2268.0,2,Community,287000.0,Single Family - Detached,2.0
3086.0,4,None,175000.0,Single Family - Detached,2.5
1655.0,3,Private,309900.0,Single Family - Detached,2.0
1967.0,4,None,156500.0,Single Family - Detached,2.0
560.0,1,Community,37000.0,Apartment Style/Flat,0.0
2188.0,4,Private,205000.0,Single Family - Detached,3.0
926.0,2,None,160500.0,Apartment Style/Flat,2.0
1116.0,2,Community,153000.0,Apartment Style/Flat,2.0
3508.0,5,Community,675000.0,Single Family - Detached,4.0
2732.0,5,None,250000.0,Single Family - Detached,3.0
1833.0,3,None,345000.0,Single Family - Detached,2.0
2592.0,2,Both Private & Community,629000.0,Single Family - Detached,2.5
2422.0,3,None,396000.0,Single Family - Detached,2.0
1652.0,2,Community,203000.0,Townhouse,2.5
956.0,2,Community,64000.0,Apartment Style/Flat,2.0
1842.0,3,None,171800.0,Single Family - Detached,2.0
926.0,2,None,159000.0,Apartment Style/Flat,2.0
2000.0,3,None,242385.0,Single Family - Detached,2.0
5536.0,7,Community,514000.0,Single Family - Detached,4.0
856.0,2,Community,34900.0,Modular/Pre-Fab,1.0
888.0,2,None,232000.0,Single Family - Detached,1.0
792.0,2,Community,79900.0,Townhouse,1.5
1852.0,3,None,327500.0,Single Family - Detached,2.0
1817.0,3,Community,309000.0,Single Family - Detached,2.0
2803.0,5,Private,305000.0,Single Family - Detached,2.5
3123.0,5,Private,293000.0,Single Family - Detached,3.0
1607.0,2,Private,283000.0,Single Family - Detached,2.0
2051.0,4,Private,273000.0,Single Family - Detached,2.0
2448.0,4,Private,300000.0,Single Family - Detached,2.5
1136.0,2,Community,117000.0,Townhouse,1.5
1741.0,4,None,152000.0,Single Family - Detached,3.0
1373.0,3,None,128000.0,Single Family - Detached,2.5
1000.0,2,Community,89600.0,Apartment Style/Flat,2.0
1466.0,2,None,76000.0,Mfg/Mobile Housing,2.0
1481.0,3,Both Private & Community,376500.0,Single Family - Detached,2.0
2169.0,4,None,166000.0,Single Family - Detached,2.0
1903.0,3,Community,254900.0,Single Family - Detached,2.0
1132.0,3,None,145000.0,Single Family - Detached,2.0
752.0,1,Community,118500.0,Apartment Style/Flat,1.0
1883.0,4,None,253000.0,Single Family - Detached,2.0
994.0,2,Community,82000.0,Townhouse,2.0
1100.0,2,Community,152000.0,Townhouse,2.5
870.0,2,Community,75000.0,Townhouse,1.5
1727.0,4,None,136000.0,Single Family - Detached,2.0
2716.0,5,Private,290000.0,Single Family - Detached,3.0
2851.0,5,None,294900.0,Single Family - Detached,3.0
1513.0,3,None,215000.0,Single Family - Detached,2.0
1645.0,3,Private,165000.0,Single Family - Detached,2.0
1680.0,4,Private,207900.0,Single Family - Detached,2.0
2578.0,4,Private,550000.0,Single Family - Detached,3.0
1406.0,3,Community,127900.0,Single Family - Detached,2.0
1744.0,2,Private,335000.0,Single Family - Detached,2.0
807.0,1,Community,130000.0,Apartment Style/Flat,1.0
1212.0,2,Community,87750.0,Gemini/Twin Home,2.0
705.0,1,Private,40000.0,Townhouse,1.0
1486.0,3,Private,129900.0,Single Family - Detached,2.0
1780.0,3,None,192000.0,Single Family - Detached,2.0
1772.0,3,Community,204900.0,Townhouse,2.5
760.0,1,Community,30000.0,Townhouse,1.0
1559.0,3,None,96000.0,Single Family - Detached,2.0
1471.0,2,Community,230000.0,Townhouse,2.0
908.0,3,None,55000.0,Single Family - Detached,2.0
1763.0,3,Private,243900.0,Single Family - Detached,2.0
930.0,2,Community,109500.0,Apartment Style/Flat,1.0
926.0,2,None,160500.0,Apartment Style/Flat,2.0
1200.0,2,Community,108000.0,Townhouse,1.5
2719.0,4,Private,503000.0,Single Family - Detached,3.0
3099.0,5,Private,395000.0,Single Family - Detached,3.0
1489.0,3,None,52500.0,Single Family - Detached,1.0
1248.0,2,None,103500.0,Townhouse,1.5
2730.0,4,Both Private & Community,270000.0,Single Family - Detached,2.5
1270.0,3,Community,86000.0,Apartment Style/Flat,2.0
1631.0,3,None,169000.0,Single Family - Detached,2.0
1398.0,3,None,130000.0,Single Family - Detached,2.0
1734.0,4,Private,164900.0,Single Family - Detached,2.0
1274.0,4,None,112100.0,Single Family - Detached,2.0
3193.0,5,None,409900.0,Single Family - Detached,4.5
1280.0,4,Private,120000.0,Single Family - Detached,3.0
3638.0,4,Community,305000.0,Single Family - Detached,2.5
1757.0,4,None,165000.0,Single Family - Detached,2.0
1750.0,2,Community,184275.0,Single Family - Detached,2.0
1890.0,3,Community,188400.0,Single Family - Detached,2.0
2194.0,3,Community,193500.0,Single Family - Detached,2.5
1314.0,4,None,130000.0,Single Family - Detached,2.0
1600.0,3,None,145000.0,Single Family - Detached,2.0
1992.0,4,Private,220000.0,Single Family - Detached,2.0
1407.0,2,Community,165000.0,Single Family - Detached,2.0
924.0,2,Community,39900.0,Townhouse,1.0
3602.0,5,None,340000.0,Single Family - Detached,3.0
1719.0,3,None,231500.0,Single Family - Detached,2.5
1037.0,2,Community,99000.0,Single Family - Detached,2.0
744.0,2,None,50000.0,Gemini/Twin Home,1.0
1468.0,3,Private,165000.0,Single Family - Detached,2.0
1688.0,3,None,260000.0,Single Family - Detached,2.0
2473.0,3,Both Private & Community,386500.0,Single Family - Detached,2.5
2249.0,4,None,168000.0,Single Family - Detached,2.5
954.0,2,Community,71000.0,Townhouse,2.0
1861.0,2,Both Private & Community,337000.0,Single Family - Detached,2.0
1287.0,2,Community,185000.0,Single Family - Detached,2.0
1377.0,3,None,149900.0,Single Family - Detached,2.0
3482.0,4,Both Private & Community,425000.0,Single Family - Detached,2.5
1757.0,4,None,213500.0,Single Family - Detached,2.0
1787.0,3,Private,196000.0,Single Family - Detached,2.5
1880.0,4,Private,167000.0,Single Family - Detached,2.0
2062.0,4,Private,294450.0,Single Family - Detached,2.0
1652.0,3,Community,250000.0,Townhouse,2.0
3293.0,4,None,246800.0,Single Family - Detached,4.0
2146.0,4,Private,275000.0,Single Family - Detached,3.0
1297.0,3,None,128000.0,Single Family - Detached,2.5
1046.0,3,None,52000.0,Single Family - Detached,2.0
2149.0,4,Private,365000.0,Single Family - Detached,2.0
1425.0,3,None,125000.0,Single Family - Detached,2.0
1860.0,3,Community,216000.0,Single Family - Detached,2.0
1220.0,2,Community,140000.0,Single Family - Detached,2.0
1510.0,3,Community,197500.0,Townhouse,3.0
1944.0,4,Private,445900.0,Single Family - Detached,2.0
1504.0,2,Community,260000.0,Single Family - Detached,2.0
3704.0,4,None,397872.0,Single Family - Detached,3.5
1160.0,4,None,82000.0,Single Family - Detached,1.5
1910.0,4,Private,239900.0,Single Family - Detached,2.0
1533.0,2,Community,169900.0,Single Family - Detached,2.0
1427.0,2,Community,170000.0,Patio Home,2.0
3718.0,4,Private,780000.0,Single Family - Detached,3.5
1273.0,3,Community,168000.0,Townhouse,2.0
1034.0,2,Community,175000.0,Apartment Style/Flat,2.0
1607.0,4,None,177500.0,Single Family - Detached,2.0
2762.0,4,None,349000.0,Single Family - Detached,3.0
1402.0,3,None,160000.0,Single Family - Detached,2.0
1625.0,3,Community,234000.0,Single Family - Detached,3.0
846.0,2,Community,60000.0,Apartment Style/Flat,2.0
1853.0,3,None,180000.0,Single Family - Detached,2.5
3184.0,5,Private,275000.0,Single Family - Detached,3.0
2039.0,4,None,176900.0,Single Family - Detached,2.0
1530.0,3,Community,181540.0,Single Family - Detached,2.0
1606.0,2,Community,285000.0,Apartment Style/Flat,2.0
1913.0,4,Private,95000.0,Single Family - Detached,2.0
2096.0,4,None,149500.0,Single Family - Detached,2.5
1435.0,3,None,118450.0,Single Family - Detached,2.0
1092.0,3,None,159800.0,Townhouse,3.0
1530.0,3,Community,185040.0,Single Family - Detached,2.0
3766.0,5,Private,567000.0,Single Family - Detached,3.5
2120.0,4,Both Private & Community,230000.0,Single Family - Detached,2.0
1288.0,3,None,175000.0,Single Family - Detached,2.0
1417.0,3,None,198000.0,Single Family - Detached,2.0
1106.0,3,None,110000.0,Single Family - Detached,2.0
1369.0,2,None,54250.0,Townhouse,2.0
1564.0,3,None,204900.0,Single Family - Detached,2.0
1210.0,2,None,58000.0,Townhouse,2.0
2687.0,5,Private,300000.0,Single Family - Detached,2.5
3332.0,5,None,195000.0,Single Family - Detached,3.0
1538.0,3,None,102507.0,Mfg/Mobile Housing,2.0
2882.0,5,None,199000.0,Single Family - Detached,3.0
2766.0,5,Private,235000.0,Single Family - Detached,3.5
831.0,2,Community,85000.0,Townhouse,2.0
2168.0,4,Both Private & Community,245000.0,Single Family - Detached,2.5
2156.0,4,None,188000.0,Single Family - Detached,2.0
2299.0,3,Private,204000.0,Single Family - Detached,2.5
994.0,2,Community,80000.0,Apartment Style/Flat,2.0
1895.0,3,None,165000.0,Single Family - Detached,2.0
1409.0,3,None,157000.0,Single Family - Detached,2.0
1928.0,2,Community,332500.0,Single Family - Detached,2.0
1809.0,3,Private,285000.0,Single Family - Detached,2.0
1878.0,3,Private,242000.0,Single Family - Detached,2.0
1493.0,3,Community,169000.0,Single Family - Detached,2.5
1626.0,3,None,211000.0,Single Family - Detached,2.0
1440.0,2,Community,198000.0,Single Family - Detached,2.0
3013.0,5,Both Private & Community,395000.0,Single Family - Detached,3.0
4326.0,6,Both Private & Community,450000.0,Single Family - Detached,3.0
1673.0,4,Community,52800.0,Townhouse,2.5
1281.0,2,Community,165000.0,Gemini/Twin Home,2.0
1883.0,3,Community,193000.0,Single Family - Detached,2.5
2670.0,4,Private,249900.0,Single Family - Detached,2.5
2197.0,4,None,240000.0,Single Family - Detached,2.0
3661.0,4,None,168000.0,Single Family - Detached,2.5
1666.0,4,None,168125.0,Single Family - Detached,2.0
1315.0,2,None,164900.0,Patio Home,2.0
1633.0,3,None,365000.0,Single Family - Detached,2.0
1835.0,3,None,165000.0,Single Family - Detached,2.0
1377.0,3,None,195000.0,Single Family - Detached,2.0
1566.0,3,None,165000.0,Single Family - Detached,2.0
986.0,2,None,33000.0,Townhouse,1.5
3254.0,4,Private,595000.0,Single Family - Detached,3.5
1083.0,2,Both Private & Community,140000.0,Apartment Style/Flat,2.0
2698.0,5,None,256250.0,Single Family - Detached,3.0
2968.0,4,Private,410000.0,Single Family - Detached,3.0
1348.0,2,Community,72500.0,Gemini/Twin Home,2.0
1800.0,4,Private,299000.0,Single Family - Detached,2.0
1145.0,3,Community,169900.0,Single Family - Detached,2.0
2025.0,4,None,145000.0,Single Family - Detached,3.0
2121.0,4,None,285197.0,Single Family - Detached,3.0
1535.0,4,None,117000.0,Single Family - Detached,2.0
2246.0,4,None,144000.0,Single Family - Detached,2.5
1594.0,3,Private,164000.0,Single Family - Detached,2.0
3090.0,4,Private,445000.0,Single Family - Detached,3.5
2129.0,4,None,214900.0,Patio Home,2.0
1168.0,1,Community,315000.0,Apartment Style/Flat,1.5
1643.0,3,None,122500.0,Single Family - Detached,2.5
2568.0,4,None,234990.0,Single Family - Detached,3.0
2035.0,2,Community,215000.0,Single Family - Detached,2.5
1066.0,2,Community,115100.0,Apartment Style/Flat,2.0
2642.0,3,None,310000.0,Single Family - Detached,2.5
1258.0,3,None,155000.0,Single Family - Detached,2.0
1226.0,3,Community,145500.0,Single Family - Detached,2.0
2568.0,2,Both Private & Community,550000.0,Single Family - Detached,2.5
1896.0,2,Community,435000.0,Single Family - Detached,2.0
1000.0,3,None,57000.0,Single Family - Detached,2.0
1450.0,3,None,142000.0,Single Family - Detached,2.0
3728.0,4,None,459616.0,Single Family - Detached,5.0
1604.0,3,Both Private & Community,156000.0,Single Family - Detached,2.0
7600.0,6,Private,4060000.0,Single Family - Detached,5.5
1500.0,3,Community,222500.0,Apartment Style/Flat,2.0
2246.0,4,None,167000.0,Single Family - Detached,2.5
2286.0,3,None,310379.0,Single Family - Detached,3.5
1946.0,2,Community,208000.0,Single Family - Detached,2.0
1506.0,3,Community,176000.0,Townhouse,2.0
1997.0,2,Community,209800.0,Single Family - Detached,2.0
1504.0,3,Community,363000.0,Single Family - Detached,2.5
2658.0,5,Private,259900.0,Single Family - Detached,3.0
1064.0,3,Community,127500.0,Townhouse,2.0
1256.0,2,Community,245000.0,Apartment Style/Flat,2.0
1320.0,3,None,129900.0,Single Family - Detached,2.0
685.0,1,Community,56000.0,Apartment Style/Flat,1.0
1711.0,3,Private,218000.0,Single Family - Detached,2.0
1693.0,3,None,226000.0,Single Family - Detached,2.0
2641.0,4,Private,340000.0,Single Family - Detached,3.0
1984.0,4,None,134000.0,Single Family - Detached,2.0
2143.0,4,None,280000.0,Single Family - Detached,3.0
2162.0,2,Community,316500.0,Single Family - Detached,2.0
1246.0,3,None,160500.0,Single Family - Detached,2.0
2308.0,4,Private,282000.0,Single Family - Detached,2.0
5417.0,5,Private,1015000.0,Single Family - Detached,4.0
3058.0,5,Private,405000.0,Single Family - Detached,3.5
2176.0,2,None,76000.0,Single Family - Detached,2.0
4011.0,5,Private,416000.0,Single Family - Detached,3.5
1525.0,3,Private,46000.0,Single Family - Detached,1.0
1270.0,2,Community,230000.0,Apartment Style/Flat,2.0
2082.0,3,None,275000.0,Single Family - Detached,2.0
3366.0,4,Community,310000.0,Single Family - Detached,3.5
1718.0,2,None,175000.0,Single Family - Detached,2.0
2902.0,4,Community,273000.0,Single Family - Detached,2.5
1304.0,3,None,175000.0,Single Family - Detached,2.0
2178.0,4,None,148000.0,Single Family - Detached,2.5
1999.0,3,None,260000.0,Single Family - Detached,2.0
2064.0,4,None,269900.0,Single Family - Detached,2.0
2396.0,4,Community,300000.0,Single Family - Detached,2.5
2766.0,5,None,339000.0,Single Family - Detached,3.0
1410.0,3,None,172000.0,Single Family - Detached,2.0
1704.0,3,Private,200000.0,Single Family - Detached,2.0
1972.0,3,Private,296000.0,Single Family - Detached,2.0
2663.0,4,None,169000.0,Single Family - Detached,2.5
2933.0,4,Community,269900.0,Single Family - Detached,2.0
1476.0,4,None,102900.0,Single Family - Detached,2.0
1836.0,3,None,213000.0,Single Family - Detached,2.0
786.0,3,None,68000.0,Single Family - Detached,3.0
1125.0,3,None,137000.0,Single Family - Detached,2.0
1931.0,4,None,320000.0,Single Family - Detached,4.0
2145.0,4,None,195500.0,Single Family - Detached,2.5
2000.0,4,Community,270000.0,Single Family - Detached,2.0
2120.0,4,None,198000.0,Single Family - Detached,2.0
1572.0,3,Community,160000.0,Townhouse,3.0
1739.0,2,Both Private & Community,170000.0,Single Family - Detached,2.0
1495.0,2,Community,206400.0,Patio Home,2.0
2302.0,3,None,140000.0,Single Family - Detached,2.5
1573.0,2,Community,366624.0,Apartment Style/Flat,2.0
2614.0,4,None,339000.0,Single Family - Detached,2.0
